id,price
0,2865.0512141360746
1,2986.576825677367
2,4096.586205441372
3,3558.787205646287
4,4675.068563338892
5,430.2240707555172
6,666.8752126853337
7,1014.5297785100457
8,7346.035235444102
9,5002.960022434675
10,2050.1260761563303
11,3297.3735223144577
12,6612.259890691701
13,4307.057159294754
14,2117.81880123345
15,4468.5836906379
16,858.0880979772973
17,14870.592676410932
18,7454.138204398164
19,13354.805079158315
20,4288.267413089533
21,3254.1624837306417
22,704.0662842997609
23,915.4289998012897
24,7433.191756950643
25,7252.628029011072
26,5474.419423759467
27,9841.985014949078
28,6913.594707960138
29,3491.693942317939
30,5948.475509269451
31,4887.971260404321
32,910.144588159951
33,2151.430628042394
34,575.901252681006
35,3781.6387306713186
36,5504.874975950339
37,1739.5376510591643
38,855.245708883391
39,1245.7701989930804
40,705.7628654815893
41,3536.4812390141287
42,842.3932375648159
43,11308.657467205348
44,1685.0648713522469
45,3943.0451448185568
46,3708.081453468734
47,6036.815842187821
48,1008.8403626704586
49,2685.2798766090186
50,570.8226504954131
51,11931.675724383007
52,809.1637343244813
53,731.9422892062119
54,855.245708883391
55,725.4910044076606
56,3011.221008991315
57,429.8338933199633
58,693.8032486585608
59,8470.061494777989
60,2076.7379232692006
61,3161.305892210526
62,812.9238899933582
63,3108.1929314857534
64,1877.4901441268119
65,1061.5842427180635
66,1774.8980540742543
67,5826.971893104176
68,4391.829947313226
69,807.1322189655526
70,846.4602257119415
71,969.476754536478
72,5806.680191225539
73,2586.765738229569
74,1566.7225858326865
75,8996.111306048506
76,1070.5149703968107
77,1566.7225858326865
78,445.30322395656765
79,2589.445520843531
80,1935.452607436305
81,638.3738043470935
82,6679.77835645944
83,5290.589595727932
84,608.9327375549533
85,4674.508329122893
86,980.6287361435571
87,1026.6957720141706
88,2439.311376961708
89,608.0273529090348
90,10282.376031294965
91,7175.690950396356
92,1444.5602692780174
93,6155.748383542306
94,6958.851595588399
95,8640.325327902281
96,2937.501473022362
97,1098.2847797950922
98,13530.603469414229
99,9467.073923778598
100,668.269680458615
101,7011.156474853636
102,10329.660672062475
103,5833.958518090383
104,1662.5522994249006
105,6333.5628925293395
106,1072.7796248474224
107,4137.072774216575
108,6860.020178931619
109,621.9759436451176
110,2441.395146995825
111,530.8360549387909
112,898.4236720941778
113,1504.8619331413606
114,6740.73135074958
115,847.7602465499721
116,2297.5335577995934
117,13300.913571841806
118,4063.4500901614306
119,482.80616701167656
120,2341.047503011113
121,968.4386207338549
122,4521.434170317357
123,13260.104832052788
124,1101.825017827503
125,3361.9744135779883
126,5921.546152748956
127,4370.524115065192
128,670.2865328969375
129,861.362201929136
130,16975.402031390735
131,13170.209293621167
132,1804.7922558680473
133,8261.629250046819
134,909.9228334868553
135,3913.549084131304
136,2990.130060696414
137,1464.6956244633159
138,8840.872198058767
139,6111.3596705961045
140,2937.501473022362
141,592.6538717545452
142,869.8459922318476
143,958.7262925180197
144,1679.9202700388432
145,10329.867444329015
146,4532.46126312613
147,5415.649557699005
148,1106.2874935438583
149,13824.780186811468
150,4530.577771538117
151,517.0704677811337
152,1877.8707929406944
153,9093.625282927318
154,5775.593740002529
155,888.5986858125983
156,10664.20679724011
157,1095.0381699209056
158,1629.7120178811288
159,6073.65416387257
160,10947.79658569588
161,786.5133250134922
162,1747.5402355276372
163,713.7635590983917
164,2135.5272867539557
165,8822.621256947217
166,6442.506412565168
167,15443.410909968969
168,102.01361624690443
169,2341.047503011113
170,4051.6282715783327
171,3398.8813482169803
172,9055.355140237685
173,3401.719150404355
174,859.4282226830129
175,717.766500823582
176,16355.610667290473
177,1109.16027106975
178,6461.909659874284
179,6755.700202174531
180,13969.991810907006
181,6733.1190281120635
182,3764.9590994754717
183,5629.032613742869
184,873.4475937933001
185,710.1189406489065
186,8413.358537349228
187,704.3113620430497
188,884.4577501955769
189,9761.002823081888
190,4604.7559876359455
191,2913.0755600707453
192,15524.057054286919
193,18104.68389844404
194,5875.552161399528
195,9179.243891841103
196,816.272849853667
197,3236.1719721036584
198,1284.4827288436088
199,3825.571676854489
200,10398.538092464394
201,4191.556417115078
202,5806.680191225539
203,4025.9752406806037
204,898.4896645819675
205,5509.203411977046
206,305.1193073917591
207,9265.646690863816
208,1172.0838607566106
209,2306.225512756931
210,1872.4953789712433
211,931.6430503452643
212,3023.611402383725
213,1382.8981861312616
214,689.2253613576614
215,2012.517384605067
216,2359.2059094973433
217,689.3982428070216
218,6341.10827972352
219,2149.734851958591
220,682.2215946160298
221,4832.963133508862
222,877.8586787168914
223,1059.9954549978613
224,3023.611402383725
225,2110.7215891260207
226,654.6901598142201
227,8693.151792867679
228,866.9773191130691
229,745.5975542875473
230,1535.949294143639
231,14955.069738466867
232,11449.418369319503
233,1746.5202482468376
234,1619.9711853060064
235,8718.90584269948
236,3377.265722683025
237,1299.2617927112613
238,4267.576033973464
239,11799.766480586217
240,2909.8962503213907
241,845.2356266587221
242,4169.857045903184
243,566.6374634923892
244,2502.421405139983
245,10891.710261150694
246,10157.295997393461
247,739.8944064347515
248,703.8751787326669
249,15412.106652458788
250,4698.609085213652
251,14861.80645208903
252,4380.069808572387
253,3764.9590994754717
254,5783.581142491367
255,1785.4144038517413
256,727.9293844064117
257,1419.10449424485
258,2421.5204968850185
259,3675.451456515752
260,9954.170064420701
261,2409.8292914922954
262,530.1318443535923
263,852.1009132021943
264,4671.538171583038
265,3970.901602356952
266,525.914638997674
267,1693.5987943563
268,8782.367943148109
269,5880.3125647567995
270,5900.9854418049745
271,6756.672558039281
272,797.1604503477745
273,7789.4348618725535
274,4272.9628082753425
275,3096.2808475266006
276,7097.567803398585
277,5960.959273684882
278,5427.768603617053
279,1047.104041999513
280,4580.114060811459
281,15432.899132993147
282,7218.0206204978
283,552.9689306586838
284,9049.169341700806
285,489.8989111327249
286,13570.578848565947
287,5625.812856587155
288,616.0431994340252
289,9624.122374770513
290,712.680510921493
291,1078.0460117778196
292,1905.3519186016706
293,5794.162870469311
294,824.5934901664625
295,1642.5205331242616
296,3360.300097467682
297,2818.2505012463453
298,1059.9954549978613
299,6211.043346946073
300,296.7545839123825
301,1406.626613855325
302,725.4148330015316
303,948.1264250464243
304,879.9807524813594
305,746.2485012936804
306,1083.6039360194436
307,5679.715230481133
308,2284.300588070594
309,900.3579824788707
310,590.2261717320097
311,512.9247249878712
312,2919.99290488054
313,1830.9627472204852
314,1575.0536983866093
315,723.9264426812215
316,9607.066368843394
317,419.8735655537267
318,7661.705780754036
319,576.7093935664952
320,717.2210776744337
321,11872.975200155926
322,4552.796541179402
323,3252.4889603248657
324,2156.880226042754
325,1515.382014866873
326,1135.9906745268095
327,2646.5015955088716
328,1010.136913292681
329,4614.28259396932
330,901.6520605353547
331,741.5117805960249
332,576.0989834980359
333,684.1547479394495
334,7143.73201731487
335,2776.4591303810516
336,1626.8797097760173
337,2795.8265188547543
338,1997.8918017327383
339,7720.859442774137
340,3578.078862544796
341,6658.746568130657
342,1997.8918017327383
343,1406.9400844304819
344,6537.335141225309
345,4569.244653972384
346,2811.1449613284253
347,6927.469575277454
348,3303.7042750995947
349,5168.342940467933
350,11286.645353199545
351,14603.781572311984
352,2519.11024147896
353,13704.748644021947
354,3536.4812390141287
355,725.4148330015316
