id,price
0,3557.01
1,3214.0
2,3959.47
3,3499.62
4,5420.49
5,511.01
6,859.82
7,893.23
8,8055.88
9,5617.965
10,1992.63
11,3622.29
12,7201.54
13,4220.86
14,2035.94
15,5169.99
16,707.7425
17,16087.76
18,7712.87
19,13328.34
20,4411.64
21,3266.11
22,635.97
23,909.3
24,8178.74
25,7785.66
26,5367.69
27,10506.42
28,6915.56
29,3552.98
30,6764.96
31,4988.9125
32,1101.06
33,2143.78
34,627.92
35,4114.0
36,5803.82
37,1583.35
38,768.22
39,973.84
40,789.44
41,3891.77
42,763.55
43,11313.17
44,1603.11
45,3747.6
46,3618.61
47,5291.51
48,1035.18
49,2507.91
50,507.9
51,11239.33
52,929.54
53,546.94
54,782.37
55,571.35
56,3165.72
57,467.64
58,695.24
59,7805.96
60,1966.16
61,4088.74
62,632.09
63,3037.23
64,1864.67
65,1006.77
66,1689.63
67,5458.78
68,4364.22
69,691.62
70,828.2
71,841.42
72,6205.29
73,2537.7
74,1349.23
75,8906.14
76,1142.08
77,1367.2308333333335
78,461.91
79,2374.81
80,2046.06
81,815.51
82,6699.95
83,5352.41
84,533.57
85,4770.38
86,873.49
87,715.54
88,2366.93
89,605.4
90,11371.76
91,7486.34
92,1320.61
93,6571.02
94,7419.33
95,8385.79
96,2979.78
97,1141.71
98,13266.33
99,9814.41
100,589.87
101,7213.0
102,9929.93
103,6256.99
104,1709.96
105,5726.0
106,920.44
107,4298.18
108,6700.55
109,548.57
110,2525.25
111,545.04
112,894.39
113,1367.34
114,6724.053333333333
115,717.78
116,2486.15
117,12028.06
118,4318.99
119,499.59
120,2269.35
121,864.36
122,4270.5
123,13196.07
124,1045.54
125,3637.54
126,5976.46
127,4349.43
128,710.2
129,746.47
130,15094.96
131,13317.99
132,1753.17
133,6555.83
134,888.88
135,3527.31
136,3125.62
137,1553.24
138,9193.48
139,5654.98
140,3014.3
141,613.06
142,915.22
143,1014.1
144,1633.78
145,9192.44
146,4614.46
147,5059.53
148,1007.82
149,11383.54
150,4644.02
151,679.93
152,2146.27
153,9459.01
154,5627.29
155,821.93
156,10850.78
157,1029.77
158,1581.0533333333335
159,6005.45
160,10432.03
161,964.38
162,1571.5
163,475.41
164,2224.17
165,9089.37
166,6971.63
167,14496.66
168,448.64
169,2379.85
170,4061.98
171,3026.81
172,8518.61
173,3368.94
174,919.05
175,490.35
176,15381.24
177,1044.805
178,6579.63
179,6628.41
180,14454.4
181,6831.89
182,3689.52
183,5137.09
184,891.38
185,811.6908333333334
186,7671.84
187,963.4
188,882.63
189,9043.79
190,5214.08
191,2659.93
192,14028.64
193,17720.8
194,6528.88
195,7905.3
196,680.4033333333333
197,3094.65
198,1207.35
199,3993.58
200,9873.89
201,3861.94
202,6080.11
203,3812.85
204,798.0
205,5284.6
206,580.05
207,8649.66
208,1079.15
209,2632.06
210,1573.55
211,998.26
212,2821.62
213,1161.74
214,544.43
215,2045.17
216,2445.62
217,456.83
218,6659.06
219,2205.88
220,782.19
221,5071.2
222,876.76
223,1116.17
224,2771.06
225,2182.36
226,714.56
227,6158.94
228,770.91
229,877.41
230,1476.16
231,11986.49
232,10051.88
233,1775.19
234,1486.65
235,9310.65
236,3405.27
237,1233.77
238,3652.75
239,12244.45
240,2796.38
241,701.21
242,4472.58
243,485.45
244,2648.6
245,10116.27
246,10064.19
247,812.45
248,782.2
249,16074.33
250,4573.31
251,13683.19
252,4587.05
253,3741.49
254,4847.6
255,1929.02
256,564.45
257,1274.36
258,2374.68
259,3581.34
260,9452.57
261,2763.79
262,697.09
263,884.02
264,4619.72
265,3929.3
266,743.34
267,1411.67
268,8589.9
269,5569.5
270,5083.62
271,6672.04
272,829.96
273,7643.25
274,4287.06
275,3211.65
276,6270.08
277,6045.35
278,5009.5
279,1049.53
280,4658.19
281,13664.72
282,7712.6
283,1120.72
284,8847.99
285,562.985
286,14069.98
287,5712.22
288,557.84
289,10627.48
290,580.93
291,952.56
292,1796.67
293,5845.77
294,726.31
295,1410.27
296,3510.53
297,3196.99
298,1078.27
299,6371.51
300,754.64
301,1310.88
302,799.96
303,988.7
304,766.33
305,601.03
306,1032.48
307,5245.15
308,2127.56
309,707.68
310,559.85
311,539.07
312,3077.05
313,1732.85
314,1279.53
315,533.92
316,9857.45
317,526.7
318,7455.15
319,632.04
320,604.52
321,11336.01
322,4989.9
323,3323.59
324,2160.15
325,1434.82
326,988.43
327,2991.57
328,907.26
329,4805.58
330,929.12
331,665.04
332,803.78
333,515.96
334,6774.6
335,3182.15
336,1617.96
337,2704.09
338,2031.54
339,12069.02
340,3969.23
341,6629.19
342,2028.37
343,1300.07
344,5981.21
345,4608.68
346,2731.92
347,7183.22
348,3658.56
349,4453.17
350,11686.43
351,11461.78
352,2375.67
353,11290.78
354,3620.39
355,682.1
356,3591.35
357,2071.6
358,3168.53
359,3434.13
360,540.31
361,759.32
362,15077.12
363,6930.55
364,1656.44
365,763.87
366,2008.14
367,977.53
368,903.9
369,6045.91
370,6074.57
371,8194.09
372,4157.84
373,13719.51
374,5260.65
375,1984.25
376,3188.99
377,645.9
378,1733.42
379,821.24
380,2339.78
381,1082.75
382,1809.79
383,493.3
384,2063.99
385,877.62
386,6355.95
387,12596.48
388,4331.73
389,4113.87
390,3638.71
391,5864.01
392,587.61
393,814.33
394,3673.33
395,999.04
396,13942.6
397,1850.83
398,778.24
399,1871.71
400,5031.91
401,3105.88
402,3362.535
403,656.87
404,13804.72
405,684.72
406,3763.94
407,916.19
408,547.08
409,2275.03
410,5193.36
411,673.36
412,11358.58
413,4981.96
414,2139.29
415,3747.01
416,977.72
417,5883.51
418,10238.34
419,10685.19
420,1423.99
421,488.13
422,10827.81
423,912.47
424,1704.36
425,4660.2
426,2766.04
427,4552.2
428,9354.94
429,4312.74
430,935.2
431,1074.88
432,7578.46
433,7588.74
434,657.57
435,5883.54
436,455.08
437,2541.33
438,6061.84
439,10739.35
