id,price
0,3498.8176452751477
1,2919.9703404433026
2,4025.623769500098
3,3619.101439642107
4,5133.534176845828
5,492.9073758965761
6,704.550475615957
7,1008.3333780692739
8,7513.355121154309
9,5270.16998501616
10,2008.0889637923642
11,3331.810836028525
12,6734.1527405511215
13,4233.246933751167
14,2110.127297560247
15,4621.59093198626
16,817.6715472716023
17,15085.564400977104
18,7383.76402423323
19,13484.444717239088
20,4119.298727470225
21,3100.9575903276423
22,690.5497605032721
23,870.1644929559677
24,7490.907348003014
25,7304.4176857899
26,5455.880172332569
27,9964.93345718099
28,7142.650577086242
29,3678.3052459209985
30,6793.5966232215505
31,4894.293571430513
32,1050.5679336992541
33,2136.5388293088076
34,600.8589124943052
35,3697.265045972683
36,5402.304382195226
37,1671.4749019744793
38,831.6758870093166
39,1149.2278549753003
40,758.6239167701872
41,3660.321146994496
42,814.9792387888247
43,11462.455164857483
44,1636.7035121255044
45,3968.3947496919404
46,3931.555587041593
47,5399.194103504016
48,984.6822631285687
49,2584.3430791913115
50,530.1665728943984
51,11983.835482440569
52,811.5593201022881
53,643.9265844477922
54,819.2507471244737
55,633.085420897861
56,3094.247893656336
57,531.0990689141487
58,745.395363080652
59,8891.454168030614
60,1981.7800649886524
61,3451.1121976724617
62,740.8234360522549
63,3139.5678571796984
64,1853.4671218629103
65,910.5407405461588
66,1795.4260563470639
67,5741.066065840721
68,4394.857599297829
69,765.1148716963514
70,893.2098406542657
71,909.2979328751986
72,5953.346128522013
73,2551.3247873894074
74,1534.3836689184268
75,8792.08791376096
76,1069.511778511316
77,1429.1095949133737
78,475.2850544615999
79,2478.0924276557494
80,1878.3130476923454
81,724.151614906321
82,6772.480945274356
83,5458.40882919564
84,614.1196640357948
85,4718.498410374632
86,903.425187823716
87,941.4110072757849
88,2525.9363911366117
89,646.9748589308759
90,10435.509488766435
91,7682.683677192643
92,1576.7900425604948
93,6342.175985710379
94,7186.14929713664
95,8706.608915639015
96,3058.520908043008
97,1243.3164782584133
98,13597.716399958894
99,9448.458108849643
100,713.1032571203348
101,6905.230937950125
102,9829.233684575605
103,5830.283139081343
104,1756.8244042330123
105,6861.5411444856245
106,970.9428170105016
107,4192.130071000446
108,6940.25811760529
109,572.9864243329365
110,2378.215525513966
111,570.1123528095434
112,869.665707401878
113,1524.8212064011072
114,6262.046135131163
115,839.8782623061393
116,2187.324331563069
117,12599.612071925276
118,4230.976883324548
119,506.898459494768
120,2328.4667294932015
121,915.0885467972054
122,4372.756223555145
123,13690.50588358304
124,1048.624798841714
125,3594.945697238014
126,5887.410551198706
127,4271.284528308961
128,702.2025690443845
129,752.5830145463163
130,14236.005470044516
131,13282.2382746922
132,1881.3794657292983
133,8312.528525830669
134,898.3557977039402
135,3866.2116126209385
136,2848.9455790831666
137,1397.9264870493225
138,9259.641436101463
139,5387.030801778091
140,3058.520908043008
141,687.1042690362441
142,860.4937749619271
143,888.1509290851541
144,1729.362678461009
145,9962.694795263984
146,4449.196617903887
147,5283.178938061883
148,1111.5287622173003
149,12411.854883502805
150,4495.897554236949
151,416.51894977369744
152,1918.2619497753265
153,9483.42359099326
154,5615.248191919724
155,870.2982779639373
156,10953.22534047638
157,1028.690585534071
158,1656.1363987112206
159,6337.665969269314
160,10912.699829926198
161,774.155120045394
162,1677.8002838611048
163,634.3634608365699
164,2177.1521616883942
165,9158.13295484772
166,6491.449860548486
167,14461.179910360026
168,334.6780391689004
169,2328.6508659345436
170,4037.799896628466
171,3653.3974603610077
172,9365.93635600434
173,3590.4159353636637
174,818.7684222570763
175,634.9328228996219
176,14761.676190215432
177,1200.2201827405283
178,6649.560051032407
179,6902.044569192745
180,14097.98821817511
181,6727.792110295036
182,3858.376970612686
183,5714.005366554158
184,813.0931069673676
185,820.719274893568
186,8315.266173545413
187,764.4845110605169
188,825.2768989746398
189,9405.308736640724
190,4649.34557606543
191,2602.612108986654
192,13173.96742363253
193,17771.495506278174
194,5944.333921691357
195,9133.451958060887
196,853.7520024555629
197,3633.953547249906
198,1226.8596446684373
199,3920.3241711757305
200,10645.217107826094
201,4362.793249810847
202,5953.346128522013
203,4055.802088652736
204,939.6961193766784
205,5382.256544027631
206,488.96164852022497
207,9151.438025509262
208,1075.8608943162926
209,2727.1881127600873
210,1747.1346247086756
211,883.4802340943361
212,2988.903112193726
213,1308.6675433155172
214,657.9598943246754
215,2057.2981249427808
216,2581.1088224796863
217,597.699197741215
218,6451.193198195723
219,2083.965448525473
220,708.9638984398898
221,4820.015389515307
222,788.4081791551646
223,1072.2432594950685
224,2988.903112193726
225,2049.6719819238688
226,546.5224918702398
227,7258.61134701786
228,833.97940911756
229,697.1448314751661
230,1453.5841927256138
231,13103.042317432111
232,10890.75884342974
233,1727.9164773581288
234,1627.7004605603188
235,8663.999183184113
236,3474.2096307520487
237,1340.9573444283344
238,4140.1853606404065
239,12022.536434047775
240,2800.420032310454
241,800.9748990511104
242,4541.231695764052
243,540.6175057636403
244,2524.318246698659
245,10809.651504880441
246,10270.724327277187
247,808.8092228974555
248,774.2747037708803
249,15973.4987454036
250,4826.765703863143
251,13011.25190744762
252,4402.419287087643
253,3766.4928220515912
254,5367.2870034598545
255,1872.9430484605907
256,676.4113540571218
257,1394.8324211673882
258,2457.685435167219
259,3567.1920421628
260,9411.16467675937
261,2477.4371729139625
262,615.3430533885003
263,909.3140557298201
264,4482.71649003571
265,4134.461128638502
266,646.7101710500883
267,1601.7724348438935
268,8444.709099728827
269,5755.195904993489
270,5387.209602922012
271,6848.328280974667
272,849.2954779195314
273,7958.430529338114
274,4311.150202686202
275,3139.566415967095
276,7274.040773926717
277,5853.85589184016
278,5423.829468781829
279,1014.6906809306072
280,4448.466569954353
281,12741.711677498268
282,7310.561193868766
283,619.1841552018238
284,8721.965962068094
285,556.1083961961746
286,13628.884695567873
287,5691.312704044159
288,575.6567628963018
289,9942.303321923568
290,677.8629522237305
291,1031.674236226853
292,1764.8787907258745
293,6089.000402818898
294,819.4004220880017
295,1563.112188783299
296,3319.3647050129694
297,2909.9971232137927
298,1114.0814726311717
299,5912.103841327723
300,568.3107511008951
301,1336.9362618515759
302,753.167380405343
303,924.1745678016241
304,836.0875440109047
305,655.2127032638035
306,1109.8306812082624
307,5419.9059327848345
308,2258.058293108142
309,828.2037186152173
310,594.256081425261
311,491.0399028236297
312,3077.707039118801
313,1625.7340604509843
314,1626.6089573458955
315,701.2251214168703
316,9732.53385606479
317,464.4676353761003
318,7551.677084080622
319,562.1001860396569
320,627.1168667562285
321,12621.147056822076
322,4464.198548176417
323,3316.2543050875092
324,2195.7251913674095
325,1445.9817257274879
326,1075.1331471906517
327,2615.6380552123355
328,949.3442926243688
329,4623.821586575939
330,817.8448981640739
331,764.2196409463627
332,630.4130271344654
333,619.0653158164416
334,7099.00417624148
335,3126.2800568183284
336,1576.397457782645
337,2724.2114000017395
338,1924.0627556241252
339,5602.153732098852
340,3577.8987881028115
341,6488.344210966931
342,2034.804898696556
343,1316.4290589815078
344,6235.681699538358
345,4517.632715056049
346,2758.8726432198246
347,6834.831178761733
348,3689.0346201210996
349,5227.530812979553
350,11789.359797994268
351,12411.854883502805
352,2342.022236418536
353,12284.26449434778
354,3508.338172919114
355,781.2222071199386
356,3570.186870421662
357,1803.8749174957047
358,2578.4389526235896
359,3319.3647050129694
360,365.24784774919243
361,740.4323122178964
362,13880.555096093594
363,6485.051924321066
364,1486.9114963612287
365,764.4865618888067
366,2143.3959898471335
367,1000.8480299343267
368,801.7799483308196
369,6219.312770320802
370,5320.71826406011
371,7819.4275829937405
372,4149.289201527119
373,12657.112863389702
374,5463.8927272834935
375,2106.1643969016327
376,3205.6501438297137
377,545.0515137609631
378,1707.20769069922
379,896.8657025172045
380,2280.2591722968336
381,1143.0203548453549
382,1927.848650746267
383,546.7133438863053
384,2224.676763153826
385,992.0675182415533
386,6040.841310576174
387,12281.114854103917
388,4394.857599297829
389,3651.779756309463
390,3547.1326965950425
391,6068.96198980066
392,679.148990873527
393,795.8943799877568
394,3542.208974466054
395,1112.6306599299276
396,13677.397669139365
397,1858.09759656156
398,671.2005122964191
399,2115.517945679844
400,4768.921232683443
401,3087.096193224025
402,3199.8583308147704
403,730.9965756805154
404,12610.097784644524
405,696.960695033824
406,3933.9124035984773
407,987.8555378511363
408,450.7313595938176
409,2357.895397544637
410,5485.322695651892
411,600.424136821069
412,11166.017827580552
413,4753.8566545193735
414,2072.638992580651
415,3714.5539797584092
416,856.5940165630414
417,5905.563154595617
418,10500.829727895532
419,11025.722039764705
420,1525.8904026920754
421,661.7460833404799
422,11423.656707858529
423,930.405558442071
424,1858.309519395656
425,4430.328046311049
426,2992.043752803605
427,4889.600544333465
428,10046.637175379656
429,4310.411304432855
430,1067.7988856368565
431,1075.1331471906517
432,7318.954966816773
433,7029.85582835787
434,770.2621798350366
435,5863.6177699540685
436,365.4319841905346
437,2559.861989638478
438,6186.025524083267
439,11536.53129720425
440,2432.727669146221
441,9937.611995483336
442,464.53164547194075
443,1453.9835420700963
444,2750.1606041762752
445,12369.515247836913
446,5680.720385837332
447,1726.3780571584784
448,8573.589863972811
449,9334.482887043461
450,1113.3922328027961
451,659.6924245194813
452,510.3527182055292
453,635.4001139297819
454,491.76302118137505
455,1439.1173571902004
456,6787.956874501781
457,2928.8506147071284
458,3264.1619460750903
459,2937.2665810605536
460,700.9135633036918
461,15356.687521860917
462,650.9858264876187
463,1120.8104160655753
464,6078.910183165976
465,1673.5901040552055
466,1865.5111093925684
467,674.0919989208902
468,3407.3239708792544
469,785.0889575643852
470,1673.1738288637353
471,2469.047136569326
472,1865.5111093925684
473,692.2909118644766
474,4810.303621617857
475,3030.7442014050844
476,1864.4204509357162
477,1015.8129650033276
478,8034.976706869349
479,745.51283128125
480,1586.6244425710752
481,5213.728795947245
482,5211.040543121106
483,942.7617298844035
484,577.3068001374445
485,737.5254717246409
486,5093.961757105649
487,2443.699430187191
488,1177.2831593543106
