id,price
0,2948.991494302867
1,2806.392444176716
2,2948.991494302867
3,2948.991494302867
4,3563.5383987261835
5,1950.6066667930368
6,2119.7696570294784
7,2100.530039035874
8,2972.647397501294
9,3591.5795782986124
10,2786.001378575942
11,2805.71730532456
12,3088.122428712211
13,2948.991494302867
14,2809.657281774369
15,2972.647397501294
16,2100.530039035874
17,4129.747335096901
18,2966.180563360858
19,4505.196894127368
20,2972.647397501294
21,2806.392444176716
22,1912.8396426839493
23,2117.4006679880104
24,2976.0676124547103
25,3591.5795782986124
26,2963.632260354572
27,3591.5795782986124
28,3591.5795782986124
29,2809.657281774369
30,2948.991494302867
31,2972.647397501294
32,2148.960072923109
33,2782.061402126133
34,2117.4006679880104
35,2966.180563360858
36,3019.0858803589635
37,2148.3279300659656
38,2134.4596664752053
39,1936.9617408781692
40,2134.4596664752053
41,2809.657281774369
42,2123.2196791867227
43,4145.4552923586725
44,2147.113474283653
45,2948.991494302867
46,2948.991494302867
47,3591.5795782986124
48,1933.0502896310034
49,2786.001378575942
50,1954.8500890673517
51,5077.3367199108425
52,2125.101876173764
53,2075.4099642936953
54,2123.2196791867227
55,2093.3740016209085
56,2805.0149740756146
57,1968.3205331343618
58,2069.9043764808544
59,4148.707859907426
60,1935.3167501546072
61,2782.061402126133
62,1950.6066667930368
63,2782.061402126133
64,2146.48133142651
65,1933.0502896310034
66,2148.258279478458
67,2963.632260354572
68,2966.180563360858
69,2110.5186994054275
70,2125.101876173764
71,2119.7696570294784
72,3016.5375773526775
73,2853.5449116976447
74,1941.5233055040194
75,2976.0676124547103
76,1918.301673380525
77,1941.5233055040194
78,2110.5186994054275
79,2782.061402126133
80,2786.001378575942
81,2490.0257129112324
82,2966.180563360858
83,2948.991494302867
84,2117.4006679880104
85,3025.5527144994
86,2110.5186994054275
87,1955.7342445984552
88,2809.657281774369
89,2069.9043764808544
90,3563.5383987261835
91,3766.643919111951
92,2152.96850340136
93,2948.991494302867
94,2948.991494302867
95,2972.647397501294
96,2809.657281774369
97,2138.774358637395
98,4505.196894127368
99,4164.415817169197
100,2100.530039035874
101,2970.0990944950076
102,5552.783861792086
103,2966.180563360858
104,2149.0956369820656
105,3684.426016111117
106,1918.301673380525
107,2972.647397501294
108,3563.5383987261835
109,2106.73409056189
110,2782.061402126133
111,2125.101876173764
112,2110.5186994054275
113,2148.258279478458
114,3609.9454258618125
115,2100.530039035874
116,3162.210508757542
117,4701.364643557272
118,2812.8592783171516
119,1971.5618744111732
120,2786.001378575942
121,2069.9043764808544
122,2969.6007783142745
123,4093.424690428096
124,2128.9595797026673
125,2853.5449116976447
126,3025.5527144994
127,2966.180563360858
128,2112.852153676519
129,1918.301673380525
130,4678.414246731875
131,3682.971475063447
132,2148.258279478458
133,2972.647397501294
134,2469.30139678002
135,2970.0990944950076
136,2782.061402126133
137,1933.0502896310034
138,3591.5795782986124
139,3591.5795782986124
140,2809.657281774369
141,1970.2571998010285
142,2117.4006679880104
143,2091.4373349542416
144,2138.1422157802517
145,4498.285882222606
146,3001.896811300973
147,2966.180563360858
148,2124.479880952381
149,4698.950258636638
150,2972.647397501294
151,2118.032810845153
152,2138.774358637395
153,3591.5795782986124
154,4388.920450982622
155,2134.4596664752053
156,4074.4641656175713
157,2119.7696570294784
158,2153.1883325602967
159,3027.0581361287072
160,4097.743057775035
161,1928.1450518570641
162,1940.834607297464
163,2081.7826683753283
164,2786.001378575942
165,3591.5795782986124
166,2948.991494302867
167,4526.220817575817
168,1950.6066667930368
169,2803.190447633933
170,2948.991494302867
171,2966.180563360858
172,2948.991494302867
173,2817.0028130387327
174,2125.734019030907
175,1928.1450518570641
176,4708.275655462034
177,2469.30139678002
178,2966.180563360858
179,2943.2667929113672
180,4097.743057775035
181,2966.180563360858
182,2948.991494302867
183,3088.122428712211
184,2469.30139678002
185,2125.101876173764
186,4097.743057775035
187,2138.774358637395
188,1928.1450518570641
189,4097.743057775035
190,2948.991494302867
191,2803.190447633933
192,4832.609788876323
193,4678.414246731875
194,2948.991494302867
195,4074.4641656175713
196,2125.101876173764
197,2948.991494302867
198,2148.258279478458
199,2948.991494302867
200,3609.9454258618125
201,3711.1543193461744
202,3027.0581361287072
203,2966.180563360858
204,2124.479880952381
205,2948.991494302867
206,2125.734019030907
207,2970.0990944950076
208,2138.774358637395
209,2810.535978898297
210,2148.258279478458
211,2091.4373349542416
212,2786.001378575942
213,1936.9617408781692
214,2243.9879661120367
215,2803.190447633933
216,2786.001378575942
217,2075.4099642936953
218,2948.991494302867
219,2786.001378575942
220,2106.73409056189
221,3088.122428712211
222,2106.73409056189
223,2148.3279300659656
224,2786.001378575942
225,2144.385413059163
226,2127.9389597505674
227,4692.039246731875
228,2120.401799886621
229,2063.517386684936
230,2148.960072923109
231,4885.033187402402
232,4505.196894127368
233,2144.385413059163
234,2148.258279478458
235,3591.5795782986124
236,2850.280074099992
237,1933.0502896310034
